x_position_nm,y_position_nm,N_Bonds
-3.24615070572248e-07,-1.19594006708988e-06,1
-3.58422140262283e-07,-1.15190690330408e-06,1
-3.40859864969161e-07,-1.13801176090479e-06,1
-3.27497088566967e-07,-1.19808959301382e-06,1
-3.973548207135e-07,-1.13558079734977e-06,1
-4.11454845080483e-07,-1.1358407436129e-06,1
-4.05652038832024e-07,-1.09344471375166e-06,1
-3.68196478732654e-07,-1.16405693256951e-06,1
-3.72288138743936e-07,-1.10465987574363e-06,1
-3.74042439479269e-07,-1.08021414238348e-06,1
-4.68844585378065e-07,-1.11869953038989e-06,1
-4.83266920794152e-07,-1.10270229583324e-06,1
-4.57699680830709e-07,-1.12057102851419e-06,1
-4.77589899888696e-07,-1.12760190361966e-06,1
-4.17121499367019e-07,-1.14276430933866e-06,1
-4.87644941287596e-07,-1.12454020972431e-06,1
-4.26060507381668e-07,-1.16451626937302e-06,1
-3.65018384659433e-07,-1.16046431489641e-06,1
-3.88898236389556e-07,-1.12670886239491e-06,1
-3.42692375930904e-07,-1.17495297511433e-06,1
-3.59388612926938e-07,-1.16167330752048e-06,1
-2.98073627488828e-07,-1.21429005355467e-06,1
-3.159508153001e-07,-1.23865580435206e-06,1
-3.43669966654757e-07,-1.18201533789835e-06,1
-4.25080752963133e-07,-1.09316238005463e-06,1
-3.92061729543345e-07,-1.14187951976482e-06,1
-3.94388284377338e-07,-1.15395416092204e-06,1
-4.31405591086549e-07,-1.16505529964456e-06,1
-3.45279642171226e-07,-1.19611280061042e-06,1
-3.19288916008216e-07,-1.14215442181069e-06,1
-3.25140402677593e-07,-1.1005870419761e-06,1
-3.62928768828598e-07,-1.13322607488116e-06,1
-3.20146093822823e-07,-1.20040834101665e-06,1
-3.55720290402331e-07,-1.25571927223125e-06,1
-3.76639239445429e-07,-1.19701601599404e-06,1
-3.75223063090356e-07,-1.15838319560692e-06,1
-4.00250306189682e-07,-1.14238505258804e-06,1
-3.13166469049562e-07,-1.0555133074928e-06,1
-3.80449919486305e-07,-1.07284051799888e-06,1
-3.95354095192334e-07,-1.16058590203942e-06,1
-3.81123137569104e-07,-1.20286689428755e-06,1
-3.33853192041027e-07,-1.20979125143711e-06,1
-3.88347723473677e-07,-1.24393017433482e-06,1
-3.69889122410811e-07,-1.30518021073712e-06,1
-3.57353622723268e-07,-1.27595281934025e-06,1
-3.8628393446821e-07,-1.25283419299557e-06,1
-3.60644643399938e-07,-1.25565203437031e-06,1
-3.42446870658971e-07,-1.26961960059201e-06,1
-3.70275510416555e-07,-1.27580211172362e-06,1
-3.62791081764509e-07,-1.25758020562641e-06,1
-3.95919985848125e-07,-1.28403961579635e-06,1
-3.4059774103319e-07,-1.30837547339337e-06,1
-3.92142967049453e-07,-1.28786247216443e-06,1
-3.4239710239864e-07,-1.268334360714e-06,1
-3.43996573026068e-07,-1.27088201324943e-06,1
-3.32821623434352e-07,-1.29082425423357e-06,1
-3.34594362574716e-07,-1.29651472936429e-06,1
-3.11255409369408e-07,-1.23384225033441e-06,1
-2.8853698640284e-07,-1.22153994155363e-06,1
-3.15418381818661e-07,-1.16993393315942e-06,1
-3.68431413135213e-07,-1.16238508523627e-06,1
-3.88559717439401e-07,-1.15535049323506e-06,1
-3.58064094788795e-07,-1.10854825449045e-06,1
-3.55707537614447e-07,-1.12975513522044e-06,1
-4.23570305301088e-07,-1.10712032575937e-06,1
-4.09092111036095e-07,-1.08592210502629e-06,1
-3.83072857044683e-07,-1.0840423618255e-06,1
-3.63650294709262e-07,-1.09845169802062e-06,1
-4.213785432657e-07,-1.17250637643711e-06,1
-3.33574975491031e-07,-1.17150582922542e-06,1
-4.25244968729395e-07,-1.18047612029369e-06,1
-4.39061350672766e-07,-1.17784887838433e-06,1
-4.02521496457027e-07,-1.05120719144869e-06,1
-4.0383375593637e-07,-1.04477995062471e-06,1
-3.67209292075814e-07,-1.09460116888417e-06,1
-3.65279916505039e-07,-1.0551474663054e-06,1
-3.08041976150595e-07,-1.12686426539991e-06,1
-3.03489379051506e-07,-1.17622955661335e-06,1
-3.47274736124551e-07,-1.20896843849489e-06,1
-3.15933596138799e-07,-1.17870192917553e-06,1
-4.03694187792889e-07,-1.13060983058489e-06,1
-3.85686704270455e-07,-1.1623836478995e-06,1
-3.02420654530104e-07,-1.16722640688068e-06,1
-4.17398078818696e-07,-1.16764012760354e-06,1
-3.37096008122522e-07,-1.15888476198772e-06,1
-4.20057501233086e-07,-1.17567189266469e-06,1
-3.8715765726753e-07,-1.16789415809005e-06,1
-3.78182147910435e-07,-1.05023809339968e-06,1
-3.58728357308937e-07,-1.1713305629568e-06,1
-3.55921360444467e-07,-1.11511062282563e-06,1
-3.63504828566434e-07,-1.17451075841791e-06,1
-3.3431924687581e-07,-1.22044367760902e-06,1
-3.08404287772248e-07,-1.22902850422618e-06,1
-3.15531201339151e-07,-1.22172995674097e-06,1
-3.28681360673545e-07,-1.1802403550725e-06,1
-3.73207320218323e-07,-1.19377177221328e-06,1
-3.43824352156993e-07,-1.20531381168327e-06,1
-3.68365652145985e-07,-1.20516180597468e-06,1
-3.58399549816042e-07,-1.21755985996049e-06,1
-3.41480384101943e-07,-1.14741557070738e-06,1
-3.77992751512292e-07,-1.1906530523904e-06,1
-3.77888291237487e-07,-1.13460232563741e-06,1
-3.05488114869402e-07,-1.17899583209319e-06,1
-3.57403641069544e-07,-1.18604356297292e-06,1
-3.07357712660265e-07,-1.16597685316081e-06,1
-3.42238806202052e-07,-1.19503841345832e-06,1
-3.04844954147556e-07,-1.17801551353403e-06,1
-2.92792687710536e-07,-1.20452611458135e-06,1
-2.9213692266316e-07,-1.21274311523518e-06,1
-4.1187099520089e-07,-1.1664133303625e-06,1
-3.37438434998327e-07,-1.14267966471568e-06,1
-3.00985479434646e-07,-1.12993488464257e-06,1
-2.94790375016564e-07,-1.15596851646834e-06,1
-2.94868844020482e-07,-1.17970086421386e-06,1
-3.28099361369211e-07,-1.18774319233994e-06,1
-2.87745862124179e-07,-1.15353181260263e-06,1
-2.95113032545815e-07,-1.17882210456534e-06,1
-3.67423964463758e-07,-1.1566855102316e-06,1
-3.78424497241463e-07,-1.13758336352773e-06,1
-4.24474769886616e-07,-1.13523131847331e-06,1
-4.3694783318622e-07,-1.18473912948535e-06,1
-4.41163214246746e-07,-1.12016905620142e-06,1
-4.15913779721263e-07,-1.16254493105624e-06,1
-4.21249999074401e-07,-1.16637623284257e-06,1
-3.7692321854322e-07,-1.07233210675245e-06,1
-4.2850119632555e-07,-1.12867810948826e-06,1
-3.71645141553843e-07,-1.19706857712506e-06,1
-3.50044623458906e-07,-1.1954813529543e-06,1
-3.04037803191673e-07,-1.2876250279287e-06,1
-3.08775249328716e-07,-1.2597945845725e-06,1
-3.13506436986617e-07,-1.18867542602465e-06,1
-3.37862787229857e-07,-1.22584355673719e-06,1
-3.35703706625048e-07,-1.17434324545729e-06,1
-3.64991321524114e-07,-1.21190431939474e-06,1
-3.46204547800763e-07,-1.21118552227655e-06,1
-2.97519134759687e-07,-1.28244242878328e-06,1
-3.19832569268495e-07,-1.22429769612116e-06,1
-2.98076866902252e-07,-1.27609036564165e-06,1
-3.22727333250613e-07,-1.22980117811762e-06,1
-3.53557293499972e-07,-1.17913159581594e-06,1
-3.72341976125387e-07,-1.19308428968253e-06,1
-4.04567079432258e-07,-1.13801151664829e-06,1
-3.62669768307837e-07,-1.16198277351103e-06,1
-4.07130032422033e-07,-1.10253253942468e-06,1
-4.03582031714433e-07,-1.18279306751209e-06,1
-3.30776336480567e-07,-1.2102306220723e-06,1
-3.56389881157945e-07,-1.24444273627483e-06,1
-3.76016090003394e-07,-1.19266757404015e-06,1
-3.4683401591757e-07,-1.2283796362057e-06,1
-3.23489226685106e-07,-1.26328705793928e-06,1
-3.20379205938782e-07,-1.28899060910931e-06,1
-3.45349351121559e-07,-1.23575869865614e-06,1
-3.20692432305376e-07,-1.16104081169176e-06,1
-3.23575498842089e-07,-1.17873049569972e-06,1
-3.56826669697208e-07,-1.23446638023551e-06,1
-3.76250155358621e-07,-1.26624598918127e-06,1
-3.56202896142501e-07,-1.31914817072554e-06,1
-3.66401779834225e-07,-1.26439501002549e-06,1
-3.67907993646875e-07,-1.25690564560866e-06,1
-3.07028308070296e-07,-1.26431003007839e-06,1
-3.67607590868243e-07,-1.2112256727859e-06,1
-3.90016811365585e-07,-1.18249008949726e-06,1
-3.88889583989964e-07,-1.17941166288503e-06,1
-3.48689535560499e-07,-1.25289908465781e-06,1
-3.29112293489567e-07,-1.23517560084432e-06,1
-3.15789507824035e-07,-1.19039258977025e-06,1
-3.22052909896971e-07,-1.09618997389321e-06,1
-4.40487808335161e-07,-1.12198527215331e-06,1
-4.11557912466455e-07,-1.15653532971491e-06,1
-4.01045849355629e-07,-1.11585491341785e-06,1
-3.40381296200937e-07,-1.15588280252824e-06,1
-3.77257874424896e-07,-1.18637083531933e-06,1
-3.20944401959967e-07,-1.16658741519509e-06,1
-3.03452169477908e-07,-1.19687950409552e-06,1
-2.83088495675204e-07,-1.10384218379615e-06,1
-3.21552057304971e-07,-1.10583247453335e-06,1
-3.50028124760562e-07,-1.06005640365584e-06,1
-3.28003284645223e-07,-1.04110584803115e-06,1
-3.2959015690439e-07,-1.06083800510274e-06,1
-3.30525451903271e-07,-1.05861748303232e-06,1
-3.72825175208171e-07,-1.01807283499477e-06,1
-3.80699175654769e-07,-1.04677609578512e-06,1
-3.84163188301743e-07,-1.05862408606861e-06,1
-4.32769106925582e-07,-1.11685852631935e-06,1
-3.7441230224916e-07,-1.09354672179987e-06,1
-4.17879499210031e-07,-1.11607705694511e-06,1
-4.98425562043518e-07,-1.13993705654456e-06,1
-4.62673738951663e-07,-1.12809907463106e-06,1
-4.77727978973013e-07,-1.10035085683841e-06,1
-4.04656030309196e-07,-1.06611932946247e-06,1
-3.35146967763489e-07,-1.12522379551445e-06,1
-3.80694192375951e-07,-1.18686186050661e-06,1
-3.31287100217989e-07,-1.19995533223315e-06,1
-4.20140465991428e-07,-1.11015930135986e-06,1
-5.00797864917503e-07,-1.14960478996944e-06,1
-4.19611711686641e-07,-1.13803491106001e-06,1
-3.45672698826137e-07,-1.17584219853058e-06,1
-3.72475244283988e-07,-1.13125729593875e-06,1
-3.55625192006064e-07,-1.1707181342868e-06,1
-4.83681944982347e-07,-1.14480388147922e-06,1
-4.99225662514637e-07,-1.15556181899062e-06,1
-4.77773399814174e-07,-1.06369622600116e-06,1
-4.79951772163244e-07,-1.08194105487025e-06,1
-4.82554948551341e-07,-1.15544055097479e-06,1
-4.48084774404492e-07,-1.11539734436639e-06,1
-4.6463377647511e-07,-1.08627915235529e-06,1
-4.69515757136041e-07,-1.09749184237897e-06,1
-4.54645729283104e-07,-1.14760363084326e-06,1
-4.48050316460495e-07,-1.15588216333872e-06,1
-4.31770302293606e-07,-1.11882386109737e-06,1
-3.88250771077746e-07,-1.07918596738396e-06,1
-4.1487548043035e-07,-1.17161167214131e-06,1
-2.66615910318167e-07,-1.20122809938823e-06,1
-2.79300927899314e-07,-1.1586736968417e-06,1
-4.21081290134438e-07,-1.17012745922016e-06,1
-4.84728628978106e-07,-1.12527755958747e-06,1
-4.04028467525346e-07,-1.06354585328085e-06,1
-4.17757097313562e-07,-1.15406743469901e-06,1
-4.01913244453888e-07,-1.14179605018679e-06,1
-4.12466057251134e-07,-1.1762151693179e-06,1
-3.3761661342786e-07,-1.22569795728083e-06,1
-3.18195966252011e-07,-1.21038417251859e-06,1
-3.14041255435119e-07,-1.20723916021897e-06,1
-3.45184821155385e-07,-1.25285280253973e-06,1
-3.03548243485483e-07,-1.2746085175171e-06,1
-3.1017365388889e-07,-1.27132547608774e-06,1
-3.59153339854982e-07,-1.24600411317138e-06,1
-3.55893689734431e-07,-1.29046870649932e-06,1
-3.74870714253479e-07,-1.28024616624467e-06,1
-3.68992705982403e-07,-1.24553387376817e-06,1
-3.44060141890395e-07,-1.32180810311966e-06,1
-3.54329159554082e-07,-1.25757767728719e-06,1
-3.08348707243849e-07,-1.25322063783466e-06,1
-3.26615310716278e-07,-1.24980692207884e-06,1
-3.7676424843372e-07,-1.2650473494969e-06,2
-3.21674584256116e-07,-1.2843275745064e-06,2
-3.25842955930978e-07,-1.28238452913202e-06,2
-3.456232280779e-07,-1.29010472558976e-06,2
-3.38243791944449e-07,-1.27962161201294e-06,2
-3.30165335739115e-07,-1.30883706881855e-06,2
-3.94131854143208e-07,-1.21630881872788e-06,2
-3.65988649595081e-07,-1.23971437212016e-06,2
-3.27155789620699e-07,-1.30064077242098e-06,2
-3.27791477875697e-07,-1.31705914188674e-06,2
-3.57257381388752e-07,-1.30866474949748e-06,2
-3.62460493395715e-07,-1.26956216097819e-06,2
-3.89264408365664e-07,-1.27451458964765e-06,2
-3.71649880672317e-07,-1.26971946121874e-06,2
-3.29925632456581e-07,-1.30417228460187e-06,2
-3.27355674061969e-07,-1.31111319365213e-06,2
-3.43332054248691e-07,-1.28395886065065e-06,2
-3.73118224731192e-07,-1.31594911362643e-06,2
-3.3987123467107e-07,-1.28592434326653e-06,2
-3.39082606139928e-07,-1.28786347110889e-06,2
-4.0324806638962e-07,-1.18374695355266e-06,2
-4.12775349219893e-07,-1.18998522128798e-06,2
-3.83883826438719e-07,-1.2163559246034e-06,2
-4.1262709884794e-07,-1.180874508277e-06,2
-3.37737538819967e-07,-1.32021476884739e-06,2
-3.31856487584087e-07,-1.30373539422521e-06,2
-3.40772492250287e-07,-1.23526319643442e-06,2
-3.56392680845347e-07,-1.2334569974907e-06,2
-3.76740362983663e-07,-1.22879119194542e-06,2
-3.56852789731516e-07,-1.26545111527539e-06,2
-3.28506346038768e-07,-1.29221747648544e-06,2
-3.34985487541476e-07,-1.32293895571663e-06,2
-3.39261687859971e-07,-1.2843698944103e-06,2
-3.60842830887579e-07,-1.25819573148958e-06,2
-3.42301075639485e-07,-1.29878701179229e-06,2
-3.60410411704384e-07,-1.26502129809725e-06,2
-3.35258304518093e-07,-1.2943017929045e-06,2
-3.3801138734114e-07,-1.2765094419131e-06,2
-3.78119613679368e-07,-1.29716333478091e-06,2
-3.20928463458668e-07,-1.27243061970288e-06,2
-3.24889433185887e-07,-1.31692109315398e-06,2
-3.54846260137786e-07,-1.25415822419677e-06,2
-3.28676610729861e-07,-1.28218886754023e-06,2
-3.48439390318559e-07,-1.25990865197214e-06,2
-3.74259615627175e-07,-1.22858836080376e-06,2
-3.76246491890062e-07,-1.20948910611654e-06,2
-3.59273659508658e-07,-1.2710506270541e-06,2
-3.85901112900993e-07,-1.1930247528964e-06,2
-3.83485969807594e-07,-1.22110591296623e-06,2
-3.51807281362123e-07,-1.26431047298732e-06,2
-3.62045198413905e-07,-1.25854012942423e-06,2
-3.68841079962483e-07,-1.23611225407041e-06,2
-4.26830239296024e-07,-1.18266344650631e-06,2
-4.13071927007628e-07,-1.19009067463518e-06,2
-3.84254353913327e-07,-1.21432214017263e-06,2
-3.92585916939517e-07,-1.19849674870712e-06,2
-4.11378210496079e-07,-1.17953509475397e-06,2
-4.22957646050883e-07,-1.18504040626999e-06,2
-4.07728710903438e-07,-1.19038698444453e-06,2
-3.56118681472853e-07,-1.25978106103028e-06,2
-3.5884053074971e-07,-1.29368199002149e-06,2
-3.48515001278121e-07,-1.25010018739835e-06,2
-3.33731020338566e-07,-1.31238452553652e-06,2
-3.85135209970751e-07,-1.20723017160991e-06,2
-3.21603599102019e-07,-1.29844530765697e-06,2
-3.25300311272845e-07,-1.31027741335639e-06,2
-3.32720738083355e-07,-1.2853738857326e-06,2
-3.33357478079791e-07,-1.31075757309561e-06,2
-3.18895469818638e-07,-1.30013249800238e-06,2
-3.2823414403212e-07,-1.29358892347072e-06,2
-3.47637657746952e-07,-1.27526470366856e-06,2
-3.14992160409057e-07,-1.29749043830337e-06,2
-3.27696524475287e-07,-1.28894773610932e-06,2
-3.15742963896577e-07,-1.2950409804308e-06,2
-3.31169730666074e-07,-1.29973800225582e-06,2
-3.56163711516577e-07,-1.23924769864851e-06,2
-3.6521554625888e-07,-1.24410853098581e-06,2
-3.28764331150253e-07,-1.2704563830373e-06,2
-3.29470406385564e-07,-1.30795584134671e-06,2
-3.20618448708883e-07,-1.28566569838818e-06,2
-3.25943764491523e-07,-1.29494791519009e-06,2
-3.27900801888471e-07,-1.29542913518081e-06,2
-3.35675976784898e-07,-1.29346575216389e-06,2
-3.49907724752187e-07,-1.27015599539021e-06,2
-3.50817104253513e-07,-1.27748989319766e-06,2
-3.74427573320224e-07,-1.24809477288088e-06,2
-3.7691049176086e-07,-1.26027642321144e-06,2
-3.76738673989879e-07,-1.21401837952223e-06,2
-3.83719364774257e-07,-1.24837508516634e-06,2
-3.94374431079482e-07,-1.20324570159485e-06,2
-3.6583319964192e-07,-1.24380958842605e-06,2
-3.70474944010314e-07,-1.24123412640905e-06,2
-3.76640571893028e-07,-1.28461545969963e-06,2
-3.92172576854393e-07,-1.21669540218104e-06,2
-3.44874364230059e-07,-1.31248769429084e-06,2
-3.36288237935584e-07,-1.29233828116903e-06,2
-3.30514366846371e-07,-1.30625015894565e-06,2
-3.29587929279613e-07,-1.31601174103256e-06,2
-3.24063617869959e-07,-1.31039663491971e-06,2
-3.22900907192581e-07,-1.31341782314068e-06,2
-3.47949291327081e-07,-1.27901555768197e-06,2
-3.72449144820582e-07,-1.21675944500476e-06,2
-3.38884279941272e-07,-1.27300859269763e-06,2
-3.76709371468669e-07,-1.30368766200464e-06,1
-4.10251415425584e-07,-1.32678095514069e-06,1
-4.27958784004908e-07,-1.29304142393876e-06,1
-4.92578415627554e-07,-1.34707774054205e-06,1
-5.45014868723173e-07,-1.37816919393737e-06,1
-5.2693677970014e-07,-1.41348897456996e-06,1
-5.53211573062111e-07,-1.44396036166122e-06,1
-5.77047710247092e-07,-1.34754328823582e-06,1
-6.05388159826284e-07,-1.38400626868455e-06,1
-6.15637901950157e-07,-1.32415331469603e-06,1
-5.55114221217834e-07,-1.41209034174033e-06,1
-5.65635940738456e-07,-1.40988585663643e-06,1
-6.154917831336e-07,-1.4027764224678e-06,1
-6.10748007240834e-07,-1.38901630228219e-06,1
-5.97498248800328e-07,-1.29662260625295e-06,1
-5.57043020751521e-07,-1.26502243866881e-06,1
-5.49303146894705e-07,-1.26838343010757e-06,1
-5.52761358026235e-07,-1.3599805464449e-06,1
-4.69501519092224e-07,-1.2939620202225e-06,1
-4.97314644532102e-07,-1.26154150839898e-06,1
-6.01051588703711e-07,-1.23849883593809e-06,1
-6.22804219078695e-07,-1.21554979355203e-06,1
-6.07419757449564e-07,-1.19090705238983e-06,1
-6.59719260410857e-07,-1.26618638671259e-06,1
-5.92216779670258e-07,-1.3371021236755e-06,1
-5.42960662333617e-07,-1.41156776037361e-06,1
-5.38952030556139e-07,-1.3821008697386e-06,1
-5.76201526928934e-07,-1.27882993423028e-06,1
-5.34472031196716e-07,-1.24424819274232e-06,1
-6.26239839051889e-07,-1.37561727763729e-06,1
-6.11595993967476e-07,-1.37929914713511e-06,1
-6.48465018005197e-07,-1.39507950188494e-06,1
-6.1959374152863e-07,-1.24062866993102e-06,1
-5.80775407839011e-07,-1.19532287815191e-06,1
-6.15123898565084e-07,-1.25866614872376e-06,1
-6.07759391857358e-07,-1.28481321392434e-06,1
-6.25377764955724e-07,-1.31588783823059e-06,1
-5.91240278612243e-07,-1.37983987091226e-06,1
-5.62693695103238e-07,-1.30771612232536e-06,1
-5.96809865440866e-07,-1.35499096362728e-06,1
-5.46529157057976e-07,-1.33526088294911e-06,1
-5.59217732543331e-07,-1.40739793775461e-06,1
-5.47501489345063e-07,-1.38245664389718e-06,1
-5.70375620687517e-07,-1.38310972337794e-06,1
-5.9949446089114e-07,-1.32307189376715e-06,1
-5.53812664187612e-07,-1.18848575834588e-06,1
-5.78962262816141e-07,-1.26170879203341e-06,1
-6.15927950399217e-07,-1.24484917533309e-06,1
-6.33539782444157e-07,-1.2398242865776e-06,1
-6.22838206537029e-07,-1.23310306202695e-06,1
-6.24389799529865e-07,-1.36239687667592e-06,1
-5.87509748823362e-07,-1.44424632089238e-06,1
-6.21420857427234e-07,-1.4076968939439e-06,1
-6.42676623728594e-07,-1.37028508960747e-06,1
-6.37903144787976e-07,-1.31417048003045e-06,1
-6.27186954425381e-07,-1.35373993207245e-06,1
-6.14476026517027e-07,-1.30177765491656e-06,1
-6.28696255586064e-07,-1.28397507970612e-06,1
-6.22016866218556e-07,-1.35786910355176e-06,1
-6.28890672579605e-07,-1.33951040585447e-06,1
-5.78715083562329e-07,-1.37744595877789e-06,1
-6.23375474696669e-07,-1.37585379528914e-06,1
-5.58715642541585e-07,-1.23681590153197e-06,1
-5.14819213555822e-07,-1.2106812382442e-06,1
-4.91883139060276e-07,-1.19064929879071e-06,1
-4.87842670106365e-07,-1.26899691291618e-06,1
-4.6437345289116e-07,-1.23827588760887e-06,1
-5.32430669759987e-07,-1.28283246897841e-06,1
-6.06336690560392e-07,-1.29831971927653e-06,1
-6.14009199393319e-07,-1.3303726198563e-06,1
-5.3216710353871e-07,-1.35392757175157e-06,1
-5.60391455846064e-07,-1.32915886043667e-06,1
-5.13541689912267e-07,-1.35085108451982e-06,1
-5.05689175947327e-07,-1.38159566463218e-06,1
-5.44022262841561e-07,-1.42595537148656e-06,1
-5.35061319608468e-07,-1.43904541092112e-06,1
-4.52365397556057e-07,-1.40515358654331e-06,1
-4.6488551209467e-07,-1.45233638256333e-06,1
-4.46474306809604e-07,-1.41308235083593e-06,1
-4.70283743726722e-07,-1.44805073931773e-06,1
-5.70385439280778e-07,-1.40850013978573e-06,1
-5.62479010108183e-07,-1.41076215591452e-06,1
-5.65699411539097e-07,-1.42356632734271e-06,1
-5.69735581058776e-07,-1.40689786415419e-06,1
-4.59713261104893e-07,-1.44059411703641e-06,1
-4.52579775051189e-07,-1.40756001583197e-06,1
-4.69492469597535e-07,-1.44807932158824e-06,1
-4.95707548338952e-07,-1.39450754966272e-06,1
-5.44703439474888e-07,-1.4045480848716e-06,1
-5.97679500308439e-07,-1.42729805397333e-06,1
-6.06560103136424e-07,-1.29947716812993e-06,1
-4.96556667139277e-07,-1.37916490614718e-06,1
-4.61317933896475e-07,-1.38573015390207e-06,1
-4.43830906935255e-07,-1.43296904859838e-06,1
-4.15603034953067e-07,-1.45406847989337e-06,1
-4.95659467763779e-07,-1.45682012110041e-06,1
-4.84560081060291e-07,-1.46468199075907e-06,1
-3.96369644800647e-07,-1.4458511001601e-06,1
-4.84139344135877e-07,-1.42284668772554e-06,1
-4.66277090025771e-07,-1.46515645752102e-06,1
-5.18813769955302e-07,-1.40512091487961e-06,1
-4.83758262481612e-07,-1.36475033815719e-06,1
-5.54417316652954e-07,-1.31461866699142e-06,1
-5.7919695522633e-07,-1.35015717318797e-06,1
-5.96938437473463e-07,-1.38484293519503e-06,1
-5.81008595411279e-07,-1.40308985593428e-06,1
-5.34513172289106e-07,-1.39071502831489e-06,1
-5.29677520956181e-07,-1.43343124736179e-06,1
-5.69352028086928e-07,-1.36485226213687e-06,1
-6.03555393267322e-07,-1.37480554933344e-06,1
-6.05720469180193e-07,-1.39570136328999e-06,1
-5.58734283407406e-07,-1.41570430084959e-06,1
-4.06665274147089e-07,-1.38528543511978e-06,1
-4.1795106282652e-07,-1.42955191295552e-06,1
-5.08462769126296e-07,-1.39584418431968e-06,1
-4.88150155317457e-07,-1.38818175992525e-06,1
-4.95555066891339e-07,-1.36688152224724e-06,1
-5.1214108210883e-07,-1.282413364619e-06,1
-4.93997715057186e-07,-1.28208393792116e-06,1
-4.0234517341565e-07,-1.35471272098005e-06,1
-4.7839904640554e-07,-1.33326526340647e-06,1
-5.06763229614585e-07,-1.45283503267233e-06,1
-4.8155763257021e-07,-1.416240581217e-06,1
-5.44665934233709e-07,-1.43654376681748e-06,1
-5.27517953063222e-07,-1.41190844890242e-06,1
-4.39282127821515e-07,-1.45081456819009e-06,1
-4.63548417880737e-07,-1.44167915643871e-06,1
-5.33258599645841e-07,-1.40835583703494e-06,1
-5.67569936872581e-07,-1.32828195974238e-06,1
-5.45364847871831e-07,-1.42305549005736e-06,1
-5.89227635422506e-07,-1.40509343038868e-06,1
-6.35600267131108e-07,-1.31419312845841e-06,1
-5.76778039142893e-07,-1.34610620270553e-06,1
-5.01713345848484e-07,-1.37066391159035e-06,1
-5.46658123221676e-07,-1.34284858943818e-06,1
-5.55237953318051e-07,-1.35284729921733e-06,1
-5.26717153845456e-07,-1.4485540844763e-06,1
-5.79394853322654e-07,-1.42544854957386e-06,1
-5.22258836565686e-07,-1.44915534482138e-06,1
-5.28104222831799e-07,-1.35894535287732e-06,1
-5.59793171997208e-07,-1.35477413469581e-06,1
-6.5183831834962e-07,-1.35471182744131e-06,1
-6.50705793523934e-07,-1.33951649815435e-06,1
-5.80910748772378e-07,-1.33822271329937e-06,1
-5.59400838306784e-07,-1.3520369604138e-06,1
-6.2330372465925e-07,-1.31882615530477e-06,1
-6.16750378018199e-07,-1.31385290766632e-06,1
-5.53046925948131e-07,-1.38111329724974e-06,1
-6.01216633511205e-07,-1.41476878927867e-06,1
-4.81181180643958e-07,-1.43937661381544e-06,1
-5.01557599473195e-07,-1.38377016888214e-06,1
-5.05589106430257e-07,-1.36822339325883e-06,1
-4.54219429255403e-07,-1.37326856597147e-06,1
-4.48725320244698e-07,-1.34696908815e-06,1
-4.38436573911691e-07,-1.40523316411361e-06,1
-5.1769546613289e-07,-1.35150252969037e-06,1
-6.0021845688438e-07,-1.36371578184362e-06,1
-5.96052496104792e-07,-1.29403020853881e-06,1
-6.12518573299806e-07,-1.21079248899997e-06,1
-5.22408351400436e-07,-1.1261501747892e-06,1
-5.61068126609815e-07,-1.26008954430701e-06,1
-6.13214863461043e-07,-1.32747461486614e-06,1
-5.86425252172999e-07,-1.33712783069263e-06,1
-5.35653431285227e-07,-1.33885694163295e-06,1
-5.99287538809941e-07,-1.42115544131157e-06,1
-5.81065540563469e-07,-1.3954589346127e-06,1
-6.10906688826106e-07,-1.3552800694492e-06,1
-6.14786138814139e-07,-1.24149255565397e-06,1
-5.48225476314395e-07,-1.37013930459568e-06,1
-5.8345989006296e-07,-1.36561800437074e-06,1
-4.80928262946264e-07,-1.38444182008672e-06,1
-3.51565611310234e-07,-1.37353748018508e-06,1
-3.41952470973922e-07,-1.2882319107407e-06,1
-4.41957293149504e-07,-1.29021710978182e-06,1
-4.30216757162326e-07,-1.31818759819291e-06,1
-5.84078820808812e-07,-1.35435721096658e-06,1
-5.91011200222725e-07,-1.39147884306407e-06,1
-5.65219958037187e-07,-1.40460891944089e-06,1
-5.76476583557466e-07,-1.42528492399832e-06,1
-5.3040868929903e-07,-1.36278572500711e-06,1
-5.4423468278465e-07,-1.36509617475009e-06,1
-5.0429129251555e-07,-1.29639195205879e-06,1
-5.50574172268971e-07,-1.27755326615569e-06,1
-5.76063941209899e-07,-1.28719261739257e-06,1
-5.81560330525894e-07,-1.40490368525645e-06,1
-5.59091619341473e-07,-1.32709390864035e-06,1
-6.16874434865707e-07,-1.26283194007703e-06,1
-5.69456514009722e-07,-1.2278877416767e-06,1
-6.24689235828212e-07,-1.26809241285723e-06,1
-6.1062680454726e-07,-1.24815543444745e-06,1
-5.81441293887981e-07,-1.37913059968421e-06,1
-6.05484234078834e-07,-1.38942674328972e-06,1
-6.16797867918173e-07,-1.32889847988309e-06,1
-6.18541411042689e-07,-1.30663479169875e-06,1
-5.72142756206654e-07,-1.34065605208412e-06,1
-5.60954727732459e-07,-1.41335709452481e-06,1
-6.03746010363205e-07,-1.34592582938076e-06,1
-5.87928940347661e-07,-1.32309154389129e-06,1
-5.59830206448668e-07,-1.44018630614812e-06,1
-5.50206647009974e-07,-1.30292795615812e-06,1
-5.4195003650856e-07,-1.3034261238064e-06,1
